Gene,Avg_TPM,Group
RANBP2,75.24324324324324,Without Neoantigen
RANBP6,64.35135135135135,Without Neoantigen
RANBP9,106.24324324324324,Without Neoantigen
RANGAP1,156.72972972972974,Without Neoantigen
RAP1A,35.67567567567568,Without Neoantigen
RAP1GAP,25.113513513513514,Without Neoantigen
RAP1GDS1,38.54054054054054,Without Neoantigen
RAP2C,29.945945945945947,With Neoantigen
RAPGEF1,59.351351351351354,With Neoantigen
RAPGEF2,17.864864864864863,Without Neoantigen
RAPGEF3,0.7945945945945946,Without Neoantigen
RAPGEF4,14.0,With Neoantigen
RAPGEF5,29.151351351351348,Without Neoantigen
RAPGEF6,3.72972972972973,With Neoantigen
RAPGEFL1,15.91891891891892,Without Neoantigen
RAPH1,3.4324324324324325,Without Neoantigen
RAPSN,1.125714285714286,With Neoantigen
RARA,16.513513513513512,With Neoantigen
RARB,6.316216216216216,Without Neoantigen
RARS2,79.89189189189189,With Neoantigen
RASA1,40.86486486486486,Without Neoantigen
RASA2,25.594594594594593,Without Neoantigen
RASA3,13.764864864864863,Without Neoantigen
RASA4,0.24117647058823527,With Neoantigen
RASA4B,0.175,With Neoantigen
RASAL1,14.897222222222224,With Neoantigen
RASAL2,14.494594594594593,With Neoantigen
RASAL3,0.1470588235294118,With Neoantigen
RASD2,17.75,With Neoantigen
RASGEF1C,1.932142857142857,Without Neoantigen
RASGRF1,1.9785714285714289,With Neoantigen
RASGRF2,1.935135135135135,With Neoantigen
RASGRP1,6.775000000000001,Without Neoantigen
RASGRP2,1.648648648648649,Without Neoantigen
RASGRP3,0.7225806451612904,Without Neoantigen
RASIP1,5.051351351351351,Without Neoantigen
RASL11B,18.14054054054054,Without Neoantigen
RASSF2,11.254054054054055,Without Neoantigen
RASSF4,2.489189189189189,With Neoantigen
RASSF6,73.40277777777777,Without Neoantigen
RASSF7,33.486486486486484,Without Neoantigen
RASSF8,8.333333333333334,Without Neoantigen
RASSF9,8.078260869565218,Without Neoantigen
RAX2,0.5555555555555556,Without Neoantigen
RB1,28.10810810810811,With Neoantigen
RB1CC1,53.567567567567565,With Neoantigen
RBAK,23.91891891891892,With Neoantigen
RBBP4,157.72972972972974,Without Neoantigen
RBBP5,58.13513513513514,Without Neoantigen
RBBP6,44.75675675675676,With Neoantigen
RBBP8,106.70270270270271,With Neoantigen
RBBP8NL,2.5450000000000004,Without Neoantigen
RBFA,30.89189189189189,Without Neoantigen
RBFOX1,13.23703703703704,Without Neoantigen
RBFOX2,82.48648648648648,With Neoantigen
RBFOX3,4.909677419354838,Without Neoantigen
RBL1,23.783783783783782,Without Neoantigen
RBL2,43.67567567567568,Without Neoantigen
RBM10,118.1891891891892,With Neoantigen
RBM12,93.05405405405405,With Neoantigen
RBM12B,35.513513513513516,Without Neoantigen
RBM14,94.0,Without Neoantigen
RBM15,31.783783783783782,With Neoantigen
RBM15B,54.5945945945946,Without Neoantigen
RBM19,31.62162162162162,With Neoantigen
RBM20,7.56764705882353,With Neoantigen
RBM23,33.71081081081081,Without Neoantigen
RBM25,88.5945945945946,Without Neoantigen
RBM26,57.891891891891895,Without Neoantigen
RBM33,39.7027027027027,Without Neoantigen
RBM34,2.2027027027027026,Without Neoantigen
RBM38,123.29729729729729,With Neoantigen
RBM42,119.16216216216216,Without Neoantigen
RBM43,3.865714285714286,With Neoantigen
RBM44,1.0243243243243243,Without Neoantigen
RBM45,11.72972972972973,Without Neoantigen
RBM46,9.0,With Neoantigen
RBM47,17.872222222222224,Without Neoantigen
RBM7,12.162162162162161,Without Neoantigen
RBM8A,90.78378378378379,Without Neoantigen
RBMS3,2.566666666666666,With Neoantigen
RBMX2,49.972972972972975,Without Neoantigen
RBMXL2,0.22222222222222227,Without Neoantigen
RBMXL3,,Without Neoantigen
RBP3,6.2124999999999995,With Neoantigen
RBPJ,66.24324324324324,With Neoantigen
RBPMS,2.6972972972972973,With Neoantigen
RC3H1,16.10810810810811,Without Neoantigen
RC3H2,58.108108108108105,Without Neoantigen
RCAN3,33.94054054054054,Without Neoantigen
RCBTB1,60.0,Without Neoantigen
RCC1,131.6216216216216,Without Neoantigen
RCC2,376.64864864864865,Without Neoantigen
RCCD1,27.405405405405407,Without Neoantigen
RCL1,29.945945945945947,With Neoantigen
RCN2,48.62162162162162,With Neoantigen
RCOR1,59.78378378378378,Without Neoantigen
RCOR2,72.10810810810811,Without Neoantigen
RCOR3,30.83783783783784,Without Neoantigen
RCSD1,0.25384615384615383,Without Neoantigen
RCVRN,0.7000000000000001,Without Neoantigen
RD3L,0.15000000000000002,With Neoantigen
RDH10,33.86486486486486,With Neoantigen
RDH5,2.0081081081081082,Without Neoantigen
RDM1,14.027027027027026,Without Neoantigen
REC8,95.27027027027027,Without Neoantigen
RECQL5,16.43243243243243,Without Neoantigen
REEP1,18.28918918918919,Without Neoantigen
REEP2,29.27027027027027,Without Neoantigen
REEP4,56.32432432432432,Without Neoantigen
REEP5,57.54054054054054,Without Neoantigen
REG1A,2.592857142857143,With Neoantigen
REG1B,,Without Neoantigen
REG3A,0.1,With Neoantigen
REG3G,0.2,With Neoantigen
REL,5.1891891891891895,With Neoantigen
RELA,50.7027027027027,With Neoantigen
RELB,8.024324324324324,Without Neoantigen
RELL1,10.308108108108108,Without Neoantigen
RELL2,10.837837837837839,Without Neoantigen
RELN,40.52972972972973,With Neoantigen
RELT,11.108108108108109,Without Neoantigen
REM2,2.910810810810811,Without Neoantigen
RENBP,5.043243243243242,With Neoantigen
REP15,0.33666666666666667,Without Neoantigen
REPIN1,162.1081081081081,Without Neoantigen
REPS2,6.730555555555555,With Neoantigen
RERE,70.62162162162163,Without Neoantigen
RERGL,0.7454545454545454,With Neoantigen
RESP18,0.2416666666666667,With Neoantigen
REST,7.5297297297297305,Without Neoantigen
RET,20.53793103448276,With Neoantigen
RETSAT,28.972972972972972,With Neoantigen
REV1,34.16216216216216,With Neoantigen
REV3L,39.21621621621622,Without Neoantigen
REXO1,27.324324324324323,With Neoantigen
REXO1L1P,,Without Neoantigen
REXO2,47.86486486486486,Without Neoantigen
RFC3,140.27027027027026,Without Neoantigen
RFESD,1.52,Without Neoantigen
RFFL,7.716216216216216,With Neoantigen
RFK,49.0,Without Neoantigen
RFPL4A,0.4055555555555556,With Neoantigen
RFT1,14.891891891891891,Without Neoantigen
RFTN1,18.540540540540537,Without Neoantigen
RFTN2,0.7638888888888888,Without Neoantigen
RFWD3,79.86486486486487,With Neoantigen
RFX1,11.81081081081081,Without Neoantigen
RFX2,8.97027027027027,Without Neoantigen
RFX3,22.594594594594593,With Neoantigen
RFX4,1.5833333333333335,With Neoantigen
RFX5,59.91891891891892,Without Neoantigen
RFX6,16.064705882352943,Without Neoantigen
RFX7,29.62162162162162,With Neoantigen
RFX8,0.5352941176470587,With Neoantigen
RFXANK,42.13513513513514,With Neoantigen
RGL2,46.16216216216216,With Neoantigen
RGL4,2.0135135135135136,Without Neoantigen
RGMA,2.3333333333333335,Without Neoantigen
RGMB,8.027027027027026,Without Neoantigen
RGN,0.5882352941176472,Without Neoantigen
RGPD2,0.4222222222222222,Without Neoantigen
RGPD3,0.8099999999999999,With Neoantigen
RGPD4,0.8500000000000001,Without Neoantigen
RGPD8,0.6114285714285714,Without Neoantigen
RGS1,0.9777777777777779,With Neoantigen
RGS11,4.2555555555555555,Without Neoantigen
RGS12,21.08108108108108,Without Neoantigen
RGS13,34.75555555555556,Without Neoantigen
RGS14,7.102702702702703,With Neoantigen
RGS16,145.45945945945945,Without Neoantigen
RGS17,13.686486486486485,With Neoantigen
RGS18,0.18181818181818185,Without Neoantigen
RGS22,1.2413793103448276,With Neoantigen
RGS3,16.88888888888889,With Neoantigen
RGS4,52.381081081081085,Without Neoantigen
RGS6,1.6176470588235292,Without Neoantigen
RGS7,13.896969696969698,With Neoantigen
RGS9,4.754054054054055,Without Neoantigen
RGSL1,1.5333333333333332,Without Neoantigen
RHAG,0.31923076923076926,With Neoantigen
RHBDD1,13.864864864864865,With Neoantigen
RHBDD2,123.10810810810811,Without Neoantigen
RHBDF1,4.781081081081081,Without Neoantigen
RHBDF2,7.127027027027027,Without Neoantigen
RHBG,0.7000000000000002,Without Neoantigen
RHCE,1.6702702702702703,Without Neoantigen
RHCG,0.9212121212121211,Without Neoantigen
RHD,0.6,With Neoantigen
RHNO1,98.78378378378379,Without Neoantigen
RHO,0.14583333333333334,Without Neoantigen
RHOA,527.7297297297297,Without Neoantigen
RHOBTB2,15.08108108108108,Without Neoantigen
RHOD,5.861764705882352,Without Neoantigen
RHOQ,22.594594594594593,Without Neoantigen
RHOT1,41.24324324324324,Without Neoantigen
RHOT2,85.75675675675676,Without Neoantigen
RHOU,47.575675675675676,Without Neoantigen
RHOXF2B,0.10000000000000002,Without Neoantigen
RHPN2,22.40810810810811,Without Neoantigen
RIC8A,64.45945945945945,Without Neoantigen
RIC8B,23.43243243243243,With Neoantigen
RICTOR,23.43243243243243,With Neoantigen
RIF1,46.2972972972973,With Neoantigen
RIMBP2,23.379411764705882,With Neoantigen
RIMBP3,0.28076923076923077,Without Neoantigen
RIMKLB,28.16666666666667,Without Neoantigen
RIMS1,1.5423076923076924,With Neoantigen
RIMS2,21.008333333333333,With Neoantigen
RIMS4,44.96216216216216,Without Neoantigen
RIN1,4.172972972972973,Without Neoantigen
RIN2,7.980555555555556,Without Neoantigen
RIN3,1.7599999999999998,Without Neoantigen
RING1,127.89189189189189,Without Neoantigen
RINL,7.918918918918919,With Neoantigen
RINT1,34.891891891891895,With Neoantigen
RIPK1,39.54054054054054,Without Neoantigen
RIPK2,10.3,Without Neoantigen
RIPK3,0.9192307692307692,Without Neoantigen
RIPK4,18.821621621621624,With Neoantigen
RIT2,3.5434782608695654,Without Neoantigen
RITA1,40.513513513513516,Without Neoantigen
RLF,71.97297297297297,Without Neoantigen
RLN2,4.115625,With Neoantigen
RMDN1,32.0,Without Neoantigen
RMI1,68.54054054054055,Without Neoantigen
RMND1,20.64864864864865,Without Neoantigen
RMND5A,80.02702702702703,Without Neoantigen
RNASE10,0.14347826086956522,Without Neoantigen
RNASE12,,Without Neoantigen
RNASE2,0.24000000000000005,Without Neoantigen
RNASE3,0.21999999999999997,Without Neoantigen
RNASE7,0.2235294117647059,Without Neoantigen
RNASE8,0.16666666666666666,Without Neoantigen
RNASEH1,60.21621621621622,Without Neoantigen
RNASEL,4.626470588235295,With Neoantigen
RNASET2,4.151351351351352,With Neoantigen
RND3,53.513513513513516,Without Neoantigen
RNF10,93.51351351351352,Without Neoantigen
RNF111,24.91891891891892,With Neoantigen
RNF112,8.021621621621621,Without Neoantigen
RNF122,12.81081081081081,Without Neoantigen
RNF123,16.513513513513512,Without Neoantigen
RNF128,7.180769230769231,With Neoantigen
RNF135,6.487878787878787,With Neoantigen
RNF141,23.054054054054053,With Neoantigen
RNF144A,47.054054054054056,Without Neoantigen
RNF145,81.94594594594595,Without Neoantigen
RNF149,19.243243243243242,Without Neoantigen
RNF150,11.162162162162161,Without Neoantigen
RNF151,0.5783783783783785,Without Neoantigen
RNF152,8.033333333333333,With Neoantigen
RNF157,34.045945945945945,Without Neoantigen
RNF165,10.514285714285714,Without Neoantigen
RNF166,14.81081081081081,With Neoantigen
RNF167,113.32432432432432,With Neoantigen
RNF168,48.86486486486486,Without Neoantigen
RNF169,17.864864864864863,Without Neoantigen
RNF17,3.4583333333333335,With Neoantigen
RNF182,70.44999999999999,Without Neoantigen
RNF185,33.13513513513514,With Neoantigen
RNF19A,42.270270270270274,Without Neoantigen
RNF20,73.10810810810811,Without Neoantigen
RNF212,12.568,With Neoantigen
RNF213,26.10810810810811,With Neoantigen
RNF214,25.89189189189189,Without Neoantigen
RNF215,4.108108108108108,Without Neoantigen
RNF216,43.2972972972973,Without Neoantigen
RNF220,33.486486486486484,Without Neoantigen
RNF224,2.948648648648648,Without Neoantigen
RNF26,101.27837837837838,Without Neoantigen
RNF31,20.675675675675677,Without Neoantigen
RNF39,4.205405405405405,With Neoantigen
RNF4,47.67567567567568,Without Neoantigen
RNF40,73.13513513513513,With Neoantigen
RNF41,40.351351351351354,Without Neoantigen
RNF43,2.036666666666667,Without Neoantigen
RNF44,52.54054054054054,Without Neoantigen
RNF6,39.4054054054054,With Neoantigen
RNF8,25.864864864864863,Without Neoantigen
RNFT2,11.702702702702704,With Neoantigen
RNH1,43.86486486486486,Without Neoantigen
RNMT,54.54054054054054,Without Neoantigen
RNPC3,14.91891891891892,Without Neoantigen
RNPS1,104.91891891891892,With Neoantigen
ROBO1,76.10810810810811,With Neoantigen
ROBO2,9.61212121212121,Without Neoantigen
ROBO3,6.218181818181819,With Neoantigen
ROBO4,0.1375,With Neoantigen
ROCK1,48.4054054054054,Without Neoantigen
ROCK2,38.351351351351354,With Neoantigen
ROM1,4.297297297297297,Without Neoantigen
ROPN1L,0.8314285714285715,With Neoantigen
ROR1,8.56388888888889,Without Neoantigen
ROR2,6.8515151515151524,Without Neoantigen
RORB,13.377419354838711,With Neoantigen
RORC,2.22962962962963,Without Neoantigen
ROS1,4.866666666666667,With Neoantigen
RP1,3.9333333333333336,With Neoantigen
RP1L1,1.3333333333333333,With Neoantigen
RPA2,199.8918918918919,Without Neoantigen
RPA3,55.24324324324324,With Neoantigen
RPAP1,27.35135135135135,With Neoantigen
RPE65,1.6083333333333334,With Neoantigen
RPF2,38.027027027027025,With Neoantigen
RPGRIP1,1.2513513513513512,Without Neoantigen
RPGRIP1L,10.64864864864865,Without Neoantigen
RPH3A,5.947368421052633,With Neoantigen
RPL13,263.2972972972973,Without Neoantigen
RPL17,54.16216216216216,With Neoantigen
RPL18A,304.7837837837838,Without Neoantigen
RPL21,367.4864864864865,Without Neoantigen
RPL24,404.6756756756757,Without Neoantigen
RPL29,349.86486486486484,Without Neoantigen
RPL3,750.0540540540541,With Neoantigen
RPL30,413.8918918918919,With Neoantigen
RPL31,255.27027027027026,Without Neoantigen
RPL36AL,601.2162162162163,Without Neoantigen
RPL38,252.9189189189189,Without Neoantigen
RPL3L,1.2285714285714286,Without Neoantigen
RPL4,701.3243243243244,With Neoantigen
RPL9,204.05405405405406,With Neoantigen
RPLP0,1050.5135135135135,Without Neoantigen
RPN1,319.02702702702703,Without Neoantigen
RPN2,551.3783783783783,Without Neoantigen
RPP30,27.08108108108108,With Neoantigen
RPP38,14.567567567567568,Without Neoantigen
RPP40,19.324324324324323,Without Neoantigen
RPRD2,50.86486486486486,Without Neoantigen
RPRML,11.382857142857144,Without Neoantigen
RPS12,2045.3513513513512,Without Neoantigen
RPS15A,73.10810810810811,With Neoantigen
RPS19BP1,50.945945945945944,Without Neoantigen
RPS20,457.7027027027027,Without Neoantigen
RPS24,197.45945945945945,Without Neoantigen
RPS6KA1,41.7027027027027,Without Neoantigen
RPS6KA2,16.557142857142857,With Neoantigen
RPS6KA4,27.594594594594593,Without Neoantigen
RPS6KA5,5.056756756756757,Without Neoantigen
RPS6KB1,32.567567567567565,Without Neoantigen
RPS6KB2,27.675675675675677,Without Neoantigen
RPS6KC1,37.189189189189186,Without Neoantigen
RPS9,352.81081081081084,With Neoantigen
RPTN,0.1,Without Neoantigen
RPTOR,32.729729729729726,With Neoantigen
RPUSD2,19.594594594594593,With Neoantigen
RRAGD,39.91891891891892,Without Neoantigen
RRAS2,18.04054054054054,Without Neoantigen
RRBP1,56.45945945945946,With Neoantigen
RREB1,7.967567567567568,Without Neoantigen
RRH,0.8594594594594595,Without Neoantigen
RRM2B,34.972972972972975,With Neoantigen
RRNAD1,40.0,With Neoantigen
RRP1,53.62162162162162,Without Neoantigen
RRP1B,95.35135135135135,Without Neoantigen
RRP36,90.29729729729729,Without Neoantigen
RRP8,13.18918918918919,Without Neoantigen
RRP9,69.75675675675676,Without Neoantigen
RRS1,65.64864864864865,Without Neoantigen
RS1,10.666666666666666,Without Neoantigen
RSAD1,44.08108108108108,Without Neoantigen
RSBN1,25.243243243243242,Without Neoantigen
RSBN1L,35.45945945945946,With Neoantigen
RSL1D1,122.4054054054054,Without Neoantigen
RSPH10B2,,Without Neoantigen
RSPH3,9.513513513513514,Without Neoantigen
RSPH6A,0.14347826086956522,Without Neoantigen
RSPO1,0.32,Without Neoantigen
RSPO2,4.735999999999999,Without Neoantigen
RSPO3,0.5555555555555556,Without Neoantigen
RSPO4,10.184375000000001,Without Neoantigen
RSRC1,37.22222222222222,Without Neoantigen
RSRC2,59.37837837837838,Without Neoantigen
RTBDN,8.980555555555556,Without Neoantigen
RTEL1,2.918918918918919,Without Neoantigen
RTF1,66.21621621621621,Without Neoantigen
RTKN2,17.67837837837838,Without Neoantigen
RTL1,11.695238095238093,With Neoantigen
RTN1,75.51081081081081,With Neoantigen
RTN2,34.3027027027027,Without Neoantigen
RTN3,253.78378378378378,With Neoantigen
RTN4R,15.572972972972972,With Neoantigen
RTN4RL1,3.6029411764705883,Without Neoantigen
RTN4RL2,12.716216216216216,With Neoantigen
RTP1,0.9866666666666667,Without Neoantigen
RTP2,0.1,With Neoantigen
RTP3,0.125,Without Neoantigen
RTTN,10.783783783783784,With Neoantigen
RUFY1,27.81081081081081,With Neoantigen
RUFY3,54.75675675675676,Without Neoantigen
RUFY4,0.3722222222222222,With Neoantigen
RUNDC3B,4.762162162162162,With Neoantigen
RUNX1T1,10.38125,With Neoantigen
RUNX2,4.175,Without Neoantigen
RUNX3,13.448648648648648,Without Neoantigen
RUSC1,45.891891891891895,With Neoantigen
RUSC2,22.583783783783783,With Neoantigen
RUVBL1,92.37837837837837,Without Neoantigen
RWDD1,38.08108108108108,Without Neoantigen
RWDD3,8.297297297297296,Without Neoantigen
RWDD4,15.756756756756756,Without Neoantigen
RXFP1,2.0,With Neoantigen
RXFP2,0.13333333333333333,With Neoantigen
RXFP3,5.508695652173913,With Neoantigen
RXFP4,0.5151515151515151,Without Neoantigen
RXRA,11.13783783783784,With Neoantigen
RYK,38.2972972972973,Without Neoantigen
RYR1,1.375,With Neoantigen
RYR2,4.95483870967742,With Neoantigen
RYR3,1.4054054054054057,With Neoantigen
S100A1,1.5054054054054054,Without Neoantigen
S100A4,43.34594594594594,With Neoantigen
S100A7L2,0.2,Without Neoantigen
S100B,1.5958333333333334,Without Neoantigen
S100PBP,28.135135135135137,With Neoantigen
S1PR1,2.1032258064516127,With Neoantigen
S1PR2,8.075675675675676,With Neoantigen
S1PR3,1.5217391304347827,Without Neoantigen
S1PR4,0.16363636363636366,With Neoantigen
S1PR5,5.956756756756757,Without Neoantigen
SAA1,8.58695652173913,Without Neoantigen
SACS,27.91891891891892,With Neoantigen
SAFB,105.29729729729729,Without Neoantigen
SAG,0.125,With Neoantigen
SAGE1,13.081818181818182,With Neoantigen
SALL1,17.672727272727276,Without Neoantigen
SALL2,43.21621621621622,With Neoantigen
SALL3,8.788,With Neoantigen
SALL4,7.968571428571428,With Neoantigen
SAMD11,36.85675675675676,Without Neoantigen
SAMD14,5.052777777777777,Without Neoantigen
SAMD15,5.008108108108108,With Neoantigen
SAMD3,2.0888888888888886,With Neoantigen
SAMD4A,2.9914285714285715,With Neoantigen
SAMD4B,88.02702702702703,With Neoantigen
SAMD9,8.952777777777778,Without Neoantigen
SAMD9L,1.2192307692307691,With Neoantigen
SAMHD1,20.54054054054054,With Neoantigen
SAMM50,30.62162162162162,With Neoantigen
SAMSN1,0.27499999999999997,Without Neoantigen
SAP130,56.2972972972973,Without Neoantigen
SAP30L,20.83783783783784,Without Neoantigen
SAR1B,16.43243243243243,Without Neoantigen
SARDH,13.367647058823529,With Neoantigen
SARM1,11.74054054054054,With Neoantigen
SART3,76.45945945945945,With Neoantigen
SASH1,10.27837837837838,Without Neoantigen
SASH3,0.6555555555555556,Without Neoantigen
SATB1,18.188888888888886,Without Neoantigen
SATB2,18.61081081081081,With Neoantigen
SATL1,2.265714285714286,With Neoantigen
SAYSD1,28.56756756756757,With Neoantigen
SBF1,77.4054054054054,With Neoantigen
SBF2,13.243243243243244,Without Neoantigen
SBK3,1.0566666666666664,Without Neoantigen
SBNO1,47.24324324324324,Without Neoantigen
SBSN,0.2826086956521739,Without Neoantigen
SBSPON,4.275675675675675,Without Neoantigen
SC5D,65.45945945945945,With Neoantigen
SCAF1,76.29729729729729,With Neoantigen
SCAF11,46.24324324324324,Without Neoantigen
SCAF8,55.270270270270274,Without Neoantigen
SCAI,11.972972972972974,Without Neoantigen
SCAMP1,78.64864864864865,Without Neoantigen
SCAMP3,116.91891891891892,Without Neoantigen
SCAMP5,80.38378378378378,Without Neoantigen
SCAP,46.45945945945946,Without Neoantigen
SCAPER,12.108108108108109,With Neoantigen
SCARA3,9.84,With Neoantigen
SCARB1,33.62162162162162,Without Neoantigen
SCARB2,48.5945945945946,With Neoantigen
SCARF2,11.397297297297296,Without Neoantigen
SCCPDH,120.64864864864865,Without Neoantigen
SCD,386.6756756756757,Without Neoantigen
SCD5,40.57222222222222,Without Neoantigen
SCEL,1.082142857142857,Without Neoantigen
SCFD1,36.45945945945946,Without Neoantigen
SCFD2,31.27027027027027,Without Neoantigen
SCG2,472.3702702702703,With Neoantigen
SCG3,146.2027027027027,Without Neoantigen
SCG5,72.12432432432432,Without Neoantigen
SCGB1D1,2.54,Without Neoantigen
SCGB2B2,2.2486486486486488,Without Neoantigen
SCGN,219.85999999999996,Without Neoantigen
SCHIP1,3.6914285714285713,With Neoantigen
SCIN,17.122857142857143,Without Neoantigen
SCLY,2.5081081081081082,Without Neoantigen
SCML2,49.11388888888889,Without Neoantigen
SCML4,0.6999999999999998,Without Neoantigen
SCN10A,0.5,With Neoantigen
SCN11A,0.8153846153846155,With Neoantigen
SCN1A,4.916666666666667,With Neoantigen
SCN1B,5.433333333333333,Without Neoantigen
SCN2A,8.576470588235296,Without Neoantigen
SCN3A,52.013513513513516,With Neoantigen
SCN3B,10.785714285714286,With Neoantigen
SCN4A,0.56875,With Neoantigen
SCN5A,2.3749999999999996,With Neoantigen
SCN7A,1.3400000000000003,With Neoantigen
SCN8A,14.272972972972974,With Neoantigen
SCN9A,10.558333333333334,With Neoantigen
SCNN1A,127.6,With Neoantigen
SCNN1B,4.16774193548387,With Neoantigen
SCNN1G,6.2709677419354835,Without Neoantigen
SCO1,19.486486486486488,Without Neoantigen
SCP2,38.2972972972973,Without Neoantigen
SCP2D1,0.1,Without Neoantigen
SCRIB,121.67567567567568,With Neoantigen
SCRN1,159.8108108108108,Without Neoantigen
SCRT1,10.075,Without Neoantigen
SCRT2,7.053846153846154,Without Neoantigen
SCTR,0.5576923076923077,Without Neoantigen
SCUBE1,2.7911764705882347,With Neoantigen
SCUBE2,1.2459459459459459,Without Neoantigen
SCUBE3,6.132432432432433,With Neoantigen
SCYL1,59.108108108108105,Without Neoantigen
SCYL2,53.027027027027025,Without Neoantigen
SDC1,78.67297297297297,With Neoantigen
SDC3,41.16216216216216,With Neoantigen
SDF4,130.2972972972973,Without Neoantigen
SDHA,84.05405405405405,With Neoantigen
SDHC,28.16216216216216,With Neoantigen
SDK1,22.494594594594595,With Neoantigen
SDK2,17.94324324324324,With Neoantigen
SDR42E1,9.73939393939394,With Neoantigen
SDS,0.44117647058823534,Without Neoantigen
SEC11C,287.81081081081084,Without Neoantigen
SEC14L1,77.48648648648648,With Neoantigen
SEC14L2,4.513513513513513,Without Neoantigen
SEC14L4,1.0357142857142858,Without Neoantigen
SEC14L5,5.308571428571428,Without Neoantigen
SEC16A,75.70270270270271,With Neoantigen
SEC16B,0.27272727272727276,With Neoantigen
SEC22C,30.54054054054054,Without Neoantigen
SEC23A,47.83783783783784,With Neoantigen
SEC23B,125.97297297297297,With Neoantigen
SEC23IP,31.54054054054054,Without Neoantigen
SEC24A,23.135135135135137,Without Neoantigen
SEC24B,37.567567567567565,With Neoantigen
SEC24D,18.864864864864863,With Neoantigen
SEC31A,61.21621621621622,Without Neoantigen
SEC31B,6.286486486486487,Without Neoantigen
SEC63,68.13513513513513,With Neoantigen
SECISBP2,40.2972972972973,Without Neoantigen
SEL1L,49.37837837837838,Without Neoantigen
SEL1L2,0.15263157894736845,Without Neoantigen
SEL1L3,34.027027027027025,With Neoantigen
SELE,0.6857142857142857,With Neoantigen
SELENBP1,17.84722222222222,Without Neoantigen
SELL,0.44375000000000003,Without Neoantigen
SELP,0.1,With Neoantigen
SELPLG,0.818918918918919,With Neoantigen
SEMA3A,8.097222222222221,Without Neoantigen
SEMA3C,41.88378378378378,Without Neoantigen
SEMA3D,4.955882352941177,With Neoantigen
SEMA3F,15.932432432432432,Without Neoantigen
SEMA3G,2.4277777777777776,Without Neoantigen
SEMA4A,1.3567567567567569,With Neoantigen
SEMA4B,18.45945945945946,With Neoantigen
SEMA4C,35.486486486486484,With Neoantigen
SEMA4D,15.340540540540541,Without Neoantigen
SEMA4F,14.275675675675677,With Neoantigen
SEMA4G,8.324324324324325,With Neoantigen
SEMA5A,7.504166666666666,With Neoantigen
SEMA5B,4.244117647058824,With Neoantigen
SEMA6A,20.332432432432434,Without Neoantigen
SEMA6B,15.389189189189192,With Neoantigen
SEMA6C,18.62162162162162,With Neoantigen
SEMA6D,18.085714285714285,Without Neoantigen
SEMA7A,2.7351351351351347,Without Neoantigen
SEMG1,0.1,Without Neoantigen
SEMG2,0.19999999999999998,With Neoantigen
SENP1,40.0,Without Neoantigen
SENP5,43.91891891891892,With Neoantigen
SENP6,33.91891891891892,Without Neoantigen
SENP7,25.38108108108108,With Neoantigen
SEPHS1,119.97297297297297,Without Neoantigen
SEPHS2,136.21621621621622,Without Neoantigen
SERINC1,251.8108108108108,Without Neoantigen
SERINC2,33.770270270270274,Without Neoantigen
SERINC3,115.21621621621621,With Neoantigen
SERPINA1,2.9933333333333336,With Neoantigen
SERPINA10,1.2111111111111112,Without Neoantigen
SERPINA11,8.84,Without Neoantigen
SERPINA12,0.9,Without Neoantigen
SERPINA3,0.19999999999999998,With Neoantigen
SERPINA4,,With Neoantigen
SERPINA6,2.3,With Neoantigen
SERPINA7,0.1,Without Neoantigen
SERPINB1,21.716216216216218,Without Neoantigen
SERPINB12,0.6125,With Neoantigen
SERPINB13,2.7500000000000004,With Neoantigen
SERPINB2,0.33714285714285713,Without Neoantigen
SERPINB3,1.15,Without Neoantigen
SERPINB4,1.2999999999999998,With Neoantigen
SERPINB5,12.369444444444445,Without Neoantigen
SERPINB6,8.551428571428572,Without Neoantigen
SERPINB7,1.0500000000000003,With Neoantigen
SERPINB8,4.667567567567568,With Neoantigen
SERPIND1,0.6558823529411764,With Neoantigen
SERPINE2,13.054054054054056,With Neoantigen
SERPINF2,1.8891891891891885,Without Neoantigen
SERPING1,4.086666666666667,Without Neoantigen
SERPINI1,24.35675675675676,Without Neoantigen
SERPINI2,0.5619047619047619,With Neoantigen
SERTAD2,25.45945945945946,Without Neoantigen
SERTAD4,26.87837837837838,With Neoantigen
SESN2,22.7027027027027,With Neoantigen
SESN3,41.7972972972973,Without Neoantigen
SESTD1,42.054054054054056,With Neoantigen
SETBP1,25.297142857142855,With Neoantigen
SETD1A,42.027027027027025,With Neoantigen
SETD1B,28.91891891891892,Without Neoantigen
SETD2,43.7027027027027,Without Neoantigen
SETD5,67.94594594594595,Without Neoantigen
SETD7,26.08108108108108,Without Neoantigen
SETDB1,42.78378378378378,With Neoantigen
SETX,43.189189189189186,With Neoantigen
SEZ6,105.73243243243243,With Neoantigen
SEZ6L,67.35428571428572,With Neoantigen
SEZ6L2,95.95135135135135,Without Neoantigen
SF3A2,128.21621621621622,With Neoantigen
SF3B1,199.27027027027026,Without Neoantigen
SF3B2,140.21621621621622,With Neoantigen
SF3B3,113.89189189189189,Without Neoantigen
SF3B4,171.1891891891892,Without Neoantigen
SFI1,16.83783783783784,With Neoantigen
SFMBT1,19.35135135135135,With Neoantigen
SFPQ,388.6216216216216,With Neoantigen
SFRP1,14.375000000000004,With Neoantigen
